UserId,UserName,Title,ActionDate,Description,ActionType,ActionOn,DateTime,ObjectName,ObjectType
sasadm,SAS Administrator,,2024-02-05,,updated,LASR analytic server,05/02/2024 16:56:35,Public LASR Analytic Server - sas-va,
sasadm,SAS Administrator,,2024-02-05,,added,Library,05/02/2024 16:56:59,Environment Manager Data Mart LASR,
sasadm,SAS Administrator,,2024-02-05,,added,Favorites folder,05/02/2024 16:57:28,Visual Analytics Samples,
sasadm,SAS Administrator,,2024-02-05,,updated,LASR analytic server,05/02/2024 16:57:30,Compliance Solutions LASR Analytic Server,
sasadm,SAS Administrator,,2024-02-05,,updated,LASR analytic server,05/02/2024 16:57:30,Enterprise Case Management LASR Analytic Server,
sasadm,SAS Administrator,,2024-02-05,,updated,LASR analytic server,05/02/2024 16:57:30,LASR Analytic Server - sas-va,
sasadm,SAS Administrator,,2024-02-05,,updated,LASR analytic server,05/02/2024 16:57:30,Public LASR Analytic Server - sas-va,
sasadm,SAS Administrator,,2024-02-05,,updated,Application,05/02/2024 16:57:39,Visual Analytics Admin 7.5,
sasadm,SAS Administrator,,2024-02-05,"s, ObjId=A55FVM56.A5000003 to Role  Name=Management Console: Advanced, ObjId=A55FVM56.A500000J.",Add Member,IdentityGroup,05/02/2024 16:58:04,SASAdministrators,Group
sasadm,SAS Administrator,,2024-02-05,"Role  Name=Management Console: Content Management, ObjId=A55FVM56.A500000K.",Add Member,IdentityGroup,05/02/2024 16:58:04,SASUSERS,Group
sasadm,SAS Administrator,,2024-02-05,"s, ObjId=A55FVM56.A500000L to Role  Name=Management Console: Advanced, ObjId=A55FVM56.A500000J.",Add Member,IdentityGroup,05/02/2024 16:58:04,Visual Analytics Data Administrators,Group
sasadm,SAS Administrator,,2024-02-05,"s, ObjId=A55FVM56.A500000L to Role  Name=Management Console: Content Management, ObjId=A55FVM56.A500000K.",Add Member,IdentityGroup,05/02/2024 16:58:04,Visual Analytics Data Administrators,Group
sasadm,SAS Administrator,,2024-02-05,"s, ObjId=A55FVM56.A500000M to Role  Name=Management Console: Advanced, ObjId=A55FVM56.A500000J.",Add Member,IdentityGroup,05/02/2024 16:58:04,Visual Data Builder Administrators,Group
sasadm,SAS Administrator,,2024-02-05,"s, ObjId=A55FVM56.A500000M to Role  Name=Management Console: Content Management, ObjId=A55FVM56.A500000K.",Add Member,IdentityGroup,05/02/2024 16:58:04,Visual Data Builder Administrators,Group
sasadm,SAS Administrator,,2024-02-05,"s, ObjId=A55FVM56.A500000M to Role  Name=Visual Analytics: Data Building, ObjId=A55FVM56.A500001N.",Add Member,IdentityGroup,05/02/2024 16:58:04,Visual Data Builder Administrators,Group
sasadm,SAS Administrator,,2024-02-05,"Role  Name=Management Console: Advanced, ObjId=A55FVM56.A500000J.",Remove Member,IdentityGroup,05/02/2024 16:58:04,SASAdministrators,Group
sasadm,SAS Administrator,,2024-02-05,"Role  Name=Management Console: Content Management, ObjId=A55FVM56.A500000K.",Remove Member,IdentityGroup,05/02/2024 16:58:04,SASUSERS,Group
sasadm,SAS Administrator,,2024-02-05,"Role  Name=Management Console: Advanced, ObjId=A55FVM56.A500000J.",Remove Member,IdentityGroup,05/02/2024 16:58:04,Visual Analytics Data Administrators,Group
sasadm,SAS Administrator,,2024-02-05,"Role  Name=Management Console: Content Management, ObjId=A55FVM56.A500000K.",Remove Member,IdentityGroup,05/02/2024 16:58:04,Visual Analytics Data Administrators,Group
sasadm,SAS Administrator,,2024-02-05,,added,Application,05/02/2024 16:58:04,Visual Data Builder 7.5,
sasadm,SAS Administrator,,2024-02-05,,added,Folder,05/02/2024 16:58:04,SAS Visual Data Builder,
sasadm,SAS Administrator,,2024-02-05,,updated,Folder,05/02/2024 16:58:04,Visual Data Builder 7.5,
sasadm,SAS Administrator,,2024-02-05,,updated,Role,05/02/2024 16:58:04,Management Console: Advanced,ROLE
sasadm,SAS Administrator,,2024-02-05,,updated,Role,05/02/2024 16:58:04,Management Console: Content Management,ROLE
sasadm,SAS Administrator,,2024-02-05,,updated,Role,05/02/2024 16:58:04,Visual Analytics: Data Building,ROLE
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,ResponseTime,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,RunningProcesses,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,RxDropped1m,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,RxErrors1m,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,ServerState,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,StateTIME_WAIT,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,SwapFree,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,SwapPagesIn1m,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,SwapPagesOut1m,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,SwapTotal,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,SwapUsed,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,SystemTime,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,SystemTime,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,SystemTime1m,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,TcpActiveOpens1m,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,TcpAttemptFails1m,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,TcpEstabResets1m,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,TcpInErrs1m,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,TcpInboundConnections,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,TcpOutRsts1m,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,TcpOutboundConnections,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,TcpPassiveOpens1m,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,TcpRetransSegs1m,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,ThreadCount1m,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,TimeInCalls1m,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,TimeInCalls1m,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,TotFsFree,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,TotalAbandonedServers,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,TotalCalls1m,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,TotalCalls1m,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,TotalClients1m,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,TotalClients1m,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,TotalProcesses,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,TotalServers,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,TotalSuccessfulClients1m,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,TotalTime,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,TotalTime,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,TotalTime1m,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,TotalTimedOutClients,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,TotalWaitingTime,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,TxCollisions1m,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,TxDropped1m,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,TxErrors1m,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,UnauthorizedAccesses,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,Uptime,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,Usage,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,Usage,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,Usage,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,UsePercent,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,UserTime,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,UserTime,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,UserTime1m,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,Write1m,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,ZombieProcesses,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,activeSessions,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,datetime,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,datetime,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,datetime,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,datetime,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,datetime,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,datetime,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,datetime,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,datetime,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,datetime,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,datetime,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,datetime,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,datetime,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,datetime,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,datetime,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,duration,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,eventType,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,fixdate,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,health,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,id,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,id,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,id,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,id,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,id,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,id,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,id,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,id,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,id,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,id,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,id,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,id,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,id,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,id,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,instance_id,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,msg,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,name,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,name,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,name,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,name,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,name,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,name,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,name,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,name,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,name,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,name,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,name,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,name,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,name,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,name,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,platformResource,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,platformResource,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,platformResource,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,platformResource,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,platformResource,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,platformResource,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,platformResource,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,platformResource,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,platformResource,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,platformResource,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,platformResource,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,platformResource,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,platformResource,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,processingTime,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,rejectedSessions1m,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,resource_id,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,serverResource,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,serverResource,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,serverResource,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,serverResource,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,serverResource,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,serverResource,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,serverResource,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,serverResource,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,serverResource,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,serverResource,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,serverResource,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,serverResource,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,serverResource,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,serviceResource,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,serviceResource,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,serviceResource,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,serviceResource,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,serviceResource,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,serviceResource,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,serviceResource,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,serviceResource,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,serviceResource,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,serviceResource,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,serviceResource,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,serviceResource,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,serviceResource,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,sessionAverageAliveTime,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,sessionCreateRate,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,sessionExpireRate,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,shift,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,shift,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,shift,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,shift,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,shift,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,shift,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,shift,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,shift,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,shift,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,shift,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,shift,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,shift,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,shift,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,shift,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,shortname,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,shortname,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,shortname,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,shortname,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,shortname,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,shortname,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,shortname,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,shortname,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,shortname,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,shortname,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,shortname,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,shortname,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,shortname,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,shortname,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,status,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,tzoneoff,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,tzoneoff,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,tzoneoff,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,tzoneoff,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,tzoneoff,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,tzoneoff,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,tzoneoff,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,tzoneoff,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,tzoneoff,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,tzoneoff,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,tzoneoff,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,tzoneoff,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,tzoneoff,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,tzoneoff,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,what,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:13:24,who,
sasadm,SAS Administrator,,2024-02-05,,updated,Table,05/02/2024 20:13:24,EVENTS,
sasadm,SAS Administrator,,2024-02-05,,updated,Table,05/02/2024 20:13:24,FILEMOUNTS,
sasadm,SAS Administrator,,2024-02-05,,updated,Table,05/02/2024 20:13:24,GRIDMGR,
sasadm,SAS Administrator,,2024-02-05,,updated,Table,05/02/2024 20:13:24,GRIDMGRHOST,
sasadm,SAS Administrator,,2024-02-05,,updated,Table,05/02/2024 20:13:24,HOSTPLATFORMS,
sasadm,SAS Administrator,,2024-02-05,,updated,Table,05/02/2024 20:13:24,HTTPCHECKS,
sasadm,SAS Administrator,,2024-02-05,,updated,Table,05/02/2024 20:13:24,METADATASVRS,
sasadm,SAS Administrator,,2024-02-05,,updated,Table,05/02/2024 20:13:24,NETWORKINTERFACE,
sasadm,SAS Administrator,,2024-02-05,,updated,Table,05/02/2024 20:13:24,OBJSPAWNERS,
sasadm,SAS Administrator,,2024-02-05,,updated,Table,05/02/2024 20:13:24,SASAPPSERVERS,
sasadm,SAS Administrator,,2024-02-05,,updated,Table,05/02/2024 20:13:24,SASLOGICALSERVERS,
sasadm,SAS Administrator,,2024-02-05,,updated,Table,05/02/2024 20:13:24,TCSSERVERMGRS,
sasadm,SAS Administrator,,2024-02-05,,updated,Table,05/02/2024 20:13:24,WEBAPPSERVER,
sasadm,SAS Administrator,,2024-02-05,,updated,Table,05/02/2024 20:13:24,WIPDATADB,
sasadm,SAS Administrator,,2024-02-05,,updated,Application,05/02/2024 20:13:25,Visual Analytics Admin 7.5,
sasadm,SAS Administrator,,2024-02-05,,updated,Table,05/02/2024 20:13:25,EVENTS,
sasadm,SAS Administrator,,2024-02-05,,updated,Table,05/02/2024 20:13:25,FILEMOUNTS,
sasadm,SAS Administrator,,2024-02-05,,updated,Table,05/02/2024 20:13:25,GRIDMGR,
sasadm,SAS Administrator,,2024-02-05,,updated,Table,05/02/2024 20:13:25,GRIDMGRHOST,
sasadm,SAS Administrator,,2024-02-05,,updated,Table,05/02/2024 20:13:25,HOSTPLATFORMS,
sasadm,SAS Administrator,,2024-02-05,,updated,Table,05/02/2024 20:13:25,HTTPCHECKS,
sasadm,SAS Administrator,,2024-02-05,,updated,Table,05/02/2024 20:13:25,METADATASVRS,
sasadm,SAS Administrator,,2024-02-05,,updated,Table,05/02/2024 20:13:25,NETWORKINTERFACE,
sasadm,SAS Administrator,,2024-02-05,,updated,Table,05/02/2024 20:13:25,OBJSPAWNERS,
sasadm,SAS Administrator,,2024-02-05,,updated,Table,05/02/2024 20:13:25,SASAPPSERVERS,
sasadm,SAS Administrator,,2024-02-05,,updated,Table,05/02/2024 20:13:25,SASLOGICALSERVERS,
sasadm,SAS Administrator,,2024-02-05,,updated,Table,05/02/2024 20:13:25,TCSSERVERMGRS,
sasadm,SAS Administrator,,2024-02-05,,updated,Table,05/02/2024 20:13:25,WEBAPPSERVER,
sasadm,SAS Administrator,,2024-02-05,,updated,Table,05/02/2024 20:13:25,WIPDATADB,
sasadm,SAS Administrator,,2024-02-05,,added,SAS report (2G),05/02/2024 20:13:37,Midtier performance report,
sasadm,SAS Administrator,,2024-02-05,,updated,SAS report (2G),05/02/2024 20:13:37,Midtier performance report,
sasadm,SAS Administrator,,2024-02-05,,updated,Application,05/02/2024 20:13:44,Visual Analytics Admin 7.5,
sasadm,SAS Administrator,,2024-02-05,,added,Folder,05/02/2024 20:13:52,Samples,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:14:12,Facility,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:14:12,FacilityCity,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:14:12,FacilityCityLat,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:14:12,FacilityCityLon,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:14:12,FacilityContinent,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:14:12,FacilityContinentLat,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:14:12,FacilityContinentLon,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:14:12,FacilityCountryReg,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:14:12,FacilityCountryRegCode,
sasadm,SAS Administrator,,2024-02-05,,added,Column,05/02/2024 20:14:12,FacilityCountryRegLat,
sasadm,SAS Administrator,,2024-02-05,,updated,Application,05/02/2024 17:06:56,DP-SAS-Environment-Manager sas-va,
sasadm,SAS Administrator,,2024-02-05,,added,Application,05/02/2024 17:07:19,EnvMgr Enablmnt Kit Plug-in 2.4,
sasadm,SAS Administrator,,2024-02-05,,added,Folder,05/02/2024 17:07:19,SAS Environment Manager Enablement Kit Plug-in,
sasadm,SAS Administrator,,2024-02-05,,updated,Folder,05/02/2024 17:07:19,EnvMgr Enablmnt Kit Plug-in 2.4,
sasadm,SAS Administrator,,2024-02-05,,updated,Application,05/02/2024 17:07:20,EnvMgr Enablmnt Kit Plug-in 2.4,
sasadm,SAS Administrator,,2024-02-05,,added,Application,05/02/2024 17:08:51,Job Mntr Hyperic Plugin,
sasadm,SAS Administrator,,2024-02-05,,updated,Folder,05/02/2024 17:08:51,Job Mntr Hyperic Plugin,
sasadm,SAS Administrator,,2024-02-05,,updated,Application,05/02/2024 17:08:52,Job Mntr Hyperic Plugin,
sasadm,SAS Administrator,,2024-02-05,,added,Login,05/02/2024 19:02:40,Login.tdadm,
sasadm,SAS Administrator,,2024-02-05,,updated,SAS infrastructure data server,05/02/2024 19:02:40,Web Infrastructure Platform Data Server 9.4,
sasadm,SAS Administrator,,2024-02-05,,updated,Login,05/02/2024 19:02:49,Login.tdadm,
sasadm,SAS Administrator,,2024-02-05,,updated,SAS infrastructure data server,05/02/2024 19:02:49,Web Infrastructure Platform Data Server 9.4,
